"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"EVEP","EV Energy Partners, L.P.","2.39","$117.24M","2006","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/evep",
"EVK","Ever-Glory International Group, Inc.","2.05","$30.32M","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/evk",
"EVLV","EVINE Live Inc.","1.77","$101.23M","n/a","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/evlv",
"EVOK","Evoke Pharma, Inc.","6.56","$47.5M","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/evok",
"EVOL","Evolving Systems, Inc.","5.21","$61.47M","1998","Technology","EDP Services","http://www.nasdaq.com/symbol/evol",
"EXA","Exa Corporation","14.82","$218.14M","2012","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/exa",
"EXAS","EXACT Sciences Corporation","11.86","$1.16B","2001","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/exas",
"EXAC","Exactech, Inc.","26.59","$374.82M","1996","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/exac",
"EXEL","Exelixis, Inc.","8.05","$1.84B","2000","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/exel",
"EXFO","EXFO Inc","3.27","$72.77M","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/exfo",
"EXLS","ExlService Holdings, Inc.","51.79","$1.73B","2006","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/exls",
"EXPE","Expedia, Inc.","105.93","$15.76B","n/a","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/expe",
"EXPD","Expeditors International of Washington, Inc.","49.29","$8.97B","n/a","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/expd",
"EXPO","Exponent, Inc.","57.91","$1.5B","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/expo",
"ESRX","Express Scripts Holding Company","75.61","$47.83B","1992","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/esrx",
"EXTR","Extreme Networks, Inc.","3.41","$357.39M","1999","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/extr",
"EYEG","Eyegate Pharmaceuticals, Inc.","2.57","$21.45M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/eyeg",
"EYEGW","Eyegate Pharmaceuticals, Inc.","0.65","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/eyegw",
"EZPW","EZCORP, Inc.","7.4","$399.2M","1991","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/ezpw",
"FFIV","F5 Networks, Inc.","112.51","$7.54B","1999","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/ffiv",
"FB","Facebook, Inc.","114","$326.07B","2012","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/fb",
"FCS","Fairchild Semiconductor International, Inc.","19.78","$2.27B","1999","Technology","Semiconductors","http://www.nasdaq.com/symbol/fcs",
"FRP","FairPoint Communications, Inc.","14.78","$400.03M","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/frp",
"FALC","FalconStor Software, Inc.","1.0401","$44.92M","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/falc",
"DAVE","Famous Dave&#39;s of America, Inc.","5.22","$36.32M","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/dave",
"FARM","Farmer Brothers Company","31.46","$527.55M","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/farm",
"FFKT","Farmers Capital Bank Corporation","26.64","$199.87M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffkt",
"FMNB","Farmers National Banc Corp.","8.78","$236.4M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fmnb",
"FARO","FARO Technologies, Inc.","32.64","$543.52M","1997","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/faro",
"FAST","Fastenal Company","44.38","$12.82B","1987","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/fast",
"FATE","Fate Therapeutics, Inc.","1.79","$51.67M","2013","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/fate",
"FBSS","Fauquier Bankshares, Inc.","14.88","$55.89M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fbss",
"FBRC","FBR & Co","15.05","$110.02M","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/fbrc",
"FDML","Federal-Mogul Holdings Corporation","8.21","$1.39B","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/fdml",
"FNHC","Federated National Holding Company","18.85","$260.63M","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/fnhc",
"FEIC","FEI Company","106.45","$4.35B","1995","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/feic",
"FHCO","Female Health Company (The)","1.28","$37.19M","n/a","Basic Industries","Specialty Chemicals","http://www.nasdaq.com/symbol/fhco",
"FENX","Fenix Parts, Inc.","4.03","$80.43M","2015","Consumer Services","Motor Vehicles","http://www.nasdaq.com/symbol/fenx",
"GSM","Ferroglobe PLC","8.28","$1.42B","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/gsm",
"FCSC","Fibrocell Science Inc","1.24","$54.43M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/fcsc",
"FGEN","FibroGen, Inc","16.44","$1.03B","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/fgen",
"ONEQ","Fidelity Nasdaq Composite Index Tracking Stock","189.6","$436.08M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/oneq",
"LION","Fidelity Southern Corporation","15.02","$382.58M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lion",
"FDUS","Fidus Investment Corporation","15.45","$252.03M","2011","n/a","n/a","http://www.nasdaq.com/symbol/fdus",
"FRGI","Fiesta Restaurant Group, Inc.","22.06","$593.6M","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/frgi",
"FSAM","Fifth Street Asset Management Inc.","4","$194.8M","2014","Finance","Investment Managers","http://www.nasdaq.com/symbol/fsam",
"FSC","Fifth Street Finance Corp.","5.09","$739.6M","2008","n/a","n/a","http://www.nasdaq.com/symbol/fsc",
"FSCFL","Fifth Street Finance Corp.","26.15","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fscfl",
"FSFR","Fifth Street Senior Floating Rate Corp.","8.03","$236.62M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fsfr",
"FITB","Fifth Third Bancorp","16.7","$12.82B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fitb",
"FITBI","Fifth Third Bancorp","30.67","$552.06M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fitbi",
"FNGN","Financial Engines, Inc.","24.52","$1.54B","2010","Finance","Investment Managers","http://www.nasdaq.com/symbol/fngn",
"FISI","Financial Institutions, Inc.","25.28","$366.51M","1999","Finance","Major Banks","http://www.nasdaq.com/symbol/fisi",
"FNSR","Finisar Corporation","17.02","$1.83B","1999","Technology","Semiconductors","http://www.nasdaq.com/symbol/fnsr",
"FNJN","Finjan Holdings, Inc.","1.79","$40.74M","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/fnjn",
"FNTC","FinTech Acquisition Corp.","9.96","$136.78M","2015","Finance","Business Services","http://www.nasdaq.com/symbol/fntc",
"FNTCU","FinTech Acquisition Corp.","10.3501","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/fntcu",
"FNTCW","FinTech Acquisition Corp.","0.95","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/fntcw",
"FEYE","FireEye, Inc.","15.94","$2.65B","2013","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/feye",
"FBNC","First Bancorp","17.82","$354.09M","1987","Finance","Major Banks","http://www.nasdaq.com/symbol/fbnc",
"FNLC","First Bancorp, Inc (ME)","20.68","$222.86M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fnlc",
"FRBA","First Bank","6.71","$52.92M","2013","n/a","n/a","http://www.nasdaq.com/symbol/frba",
"BUSE","First Busey Corporation","21.16","$807.17M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/buse",
"FBIZ","First Business Financial Services, Inc.","22.7","$197.49M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fbiz",
"FCAP","First Capital, Inc.","33.88","$113.11M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fcap",
"FCFS","First Cash Financial Services, Inc.","49.86","$1.41B","1991","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/fcfs",
"FCNCA","First Citizens BancShares, Inc.","249.03","$2.99B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fcnca",
"FCLF","First Clover Leaf Financial Corp.","11.9","$83.37M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fclf",
"FCBC","First Community Bancshares, Inc.","22.05","$386.19M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fcbc",
"FCCO","First Community Corporation","13.85","$92.7M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fcco",
"FCFP","First Community Financial Partners, Inc.","8.5","$145.99M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fcfp",
"FBNK","First Connecticut Bancorp, Inc.","16.48","$260.57M","2011","Finance","Banks","http://www.nasdaq.com/symbol/fbnk",
"FDEF","First Defiance Financial Corp.","38.45","$344.62M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fdef",
"FFBC","First Financial Bancorp.","18.83","$1.16B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffbc",
"FFBCW","First Financial Bancorp.","7.57","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffbcw",
"FFIN","First Financial Bankshares, Inc.","31.48","$2.08B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffin",
"THFF","First Financial Corporation Indiana","36.07","$441.58M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/thff",
"FFNW","First Financial Northwest, Inc.","13.03","$174.45M","n/a","Finance","Banks","http://www.nasdaq.com/symbol/ffnw",
"FFWM","First Foundation Inc.","20.62","$331.73M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffwm",
"FGBI","First Guaranty Bancshares, Inc.","16.09","$122.43M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fgbi",
"INBK","First Internet Bancorp","23.25","$128.46M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/inbk",
"FIBK","First Interstate BancSystem, Inc.","27.09","$1.21B","2010","Finance","Major Banks","http://www.nasdaq.com/symbol/fibk",
"FRME","First Merchants Corporation","24.35","$992.25M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/frme",
"FMBH","First Mid-Illinois Bancshares, Inc.","25.11","$212.43M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fmbh",
"FMBI","First Midwest Bancorp, Inc.","16.91","$1.38B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fmbi",
"FNBC","First NBC Bank Holding Company","16.32","$311.2M","2013","Finance","Major Banks","http://www.nasdaq.com/symbol/fnbc",
"FNFG","First Niagara Financial Group Inc.","9.47","$3.36B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fnfg",
"FNWB","First Northwest Bancorp","12.73","$165.02M","2015","Finance","Banks","http://www.nasdaq.com/symbol/fnwb",
"FSFG","First Savings Financial Group, Inc.","34.84","$76.81M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fsfg",
"FSLR","First Solar, Inc.","47.77","$4.88B","2006","Technology","Semiconductors","http://www.nasdaq.com/symbol/fslr",
"FSBK","First South Bancorp Inc","9.34","$88.67M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fsbk",
"FAAR","First Trust Alternative Absolute Return Strategy ETF","29.95","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/faar",
"FPA","First Trust Asia Pacific Ex-Japan AlphaDEX Fund","27.56","$42.72M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fpa",
"BICK","First Trust BICK Index Fund","20.517","$9.23M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bick",
"FBZ","First Trust Brazil AlphaDEX Fund","12.64","$3.16M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fbz",
"FCAN","First Trust Canada AlphaDEX Fund","23.2688","$9.31M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fcan",
"FTCS","First Trust Capital Strength ETF","39.74","$125.18M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftcs",
"FCA","First Trust China AlphaDEX Fund","18.53","$16.68M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fca",
"FDT","First Trust Developed Markets Ex-US AlphaDEX Fund","44.5364","$147.06M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fdt",
"FDTS","First Trust Developed Markets ex-US Small Cap AlphaDEX Fund","31.99","$8M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fdts",
"FVC","First Trust Dorsey Wright Dynamic Focus 5 ETF","20.67","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fvc",
"FV","First Trust Dorsey Wright Focus 5 ETF","22.23","$4.03B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fv",
"IFV","First Trust Dorsey Wright International Focus 5 ETF","16.27","$723.2M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ifv",
"FEM","First Trust Emerging Markets AlphaDEX Fund","19.06","$150.57M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fem",
"FEMB","First Trust Emerging Markets Local Currency Bond ETF","42.55","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/femb",
"FEMS","First Trust Emerging Markets Small Cap AlphaDEX Fund","29.7","$34.16M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fems",
"FTSM","First Trust Enhanced Short Maturity ETF","59.89","$128.75M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftsm",
"FEP","First Trust Europe AlphaDEX Fund","26.3887","$353.61M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fep",
"FEUZ","First Trust Eurozone AlphaDEX ETF","28.88","$10.11M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/feuz",
"FGM","First Trust Germany AlphaDEX Fund","33.81","$219.77M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fgm",
"FTGC","First Trust Global Tactical Commodity Strategy Fund","21.68","$189.77M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftgc",
"FTHI","First Trust High Income ETF","19.9","$5.97M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fthi",
"HYLS","First Trust High Yield Long/Short ETF","47.76","$458.5M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hyls",
"FHK","First Trust Hong Kong AlphaDEX Fund","31.96","$180.57M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fhk",
"FTAG","First Trust Indxx Global Agriculture ETF","20.2299","$3.84M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftag",
"FTRI","First Trust Indxx Global Natural Resources Income ETF","10.4907","$11.54M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftri",
"FPXI","First Trust International IPO ETF","24.18","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fpxi",
"YDIV","First Trust International Multi-Asset Diversified Income Index","16.77","$13.42M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ydiv",
"SKYY","First Trust ISE Cloud Computing Index Fund","29.84","$489.38M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/skyy",
"FJP","First Trust Japan AlphaDEX Fund","45.27","$92.8M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fjp",
"FEX","First Trust Large Cap Core AlphaDEX Fund","44.64","$1.88B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fex",
"FTC","First Trust Large Cap Growth AlphaDEX Fund","49.98","$697.22M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftc",
"FTA","First Trust Large Cap Value AlphaDEX Fund","39.21","$1.11B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fta",
"FLN","First Trust Latin America AlphaDEX Fund","16.2564","$4.88M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fln",
"FTLB","First Trust Low Beta Income ETF","19.0829","$4.77M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftlb",
"LMBS","First Trust Low Duration Opportunities ETF","51.838","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/lmbs",
"FMB","First Trust Managed Municipal ETF","54.1","$21.64M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fmb",
"FMK","First Trust Mega Cap AlphaDEX Fund","26.11","$13.06M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fmk",
"FNX","First Trust Mid Cap Core AlphaDEX Fund","49.86","$952.33M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fnx",
"FNY","First Trust Mid Cap Growth AlphaDEX Fund","29.78","$111.68M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fny",
"FNK","First Trust Mid Cap Value AlphaDEX Fund","27.51","$68.78M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fnk",
"FAD","First Trust Multi Cap Growth AlphaDEX Fund","51.05","$89.34M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fad",
"FAB","First Trust Multi Cap Value AlphaDEX Fund","41.82","$211.19M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fab",
"MDIV","First Trust Multi-Asset Diversified Income Index Fund","19.23","$970.15M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mdiv",
"QABA","First Trust NASDAQ ABA Community Bank Index Fund","36.76","$99.25M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qaba",
"QCLN","First Trust NASDAQ Clean Edge Green Energy Index Fund","14.15","$67.21M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qcln",
"GRID","First Trust NASDAQ Clean Edge Smart Grid Infrastructure Index ","34.36","$12.03M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/grid",
